SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
172575,Cash loans,F,N,Y,0,157500.0,522900.0,17986.5,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.007305,-20856,-1600,-4205.0,-2053,,1,1,0,1,0,0,,1.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.54701129455182,0.635286285745132,0.3139166772114369,0.0495,0.0363,0.9811,0.7416,0.0208,0.04,0.0345,0.3333,0.375,0.0085,0.0403,0.0413,0.0,0.0,0.0504,0.0377,0.9811,0.7517,0.021,0.0403,0.0345,0.3333,0.375,0.0087,0.0441,0.043,0.0,0.0,0.05,0.0363,0.9811,0.7451,0.0209,0.04,0.0345,0.3333,0.375,0.0087,0.041,0.0421,0.0,0.0,reg oper account,block of flats,0.0439,"Stone, brick",No,0.0,0.0,0.0,0.0,-948.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
412234,Cash loans,F,Y,N,0,202500.0,450000.0,23107.5,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.008575,-20074,365243,-1834.0,-3620,12.0,1,0,0,1,1,0,,2.0,2,2,MONDAY,18,0,0,0,0,0,0,XNA,,0.6188422104907426,0.5190973382084597,0.0577,0.0837,0.9811,,,0.0,0.1379,0.1667,,,,0.0357,,,0.0588,0.0869,0.9811,,,0.0,0.1379,0.1667,,,,0.0372,,,0.0583,0.0837,0.9811,,,0.0,0.1379,0.1667,,,,0.0363,,,,block of flats,0.0417,"Stone, brick",No,2.0,0.0,2.0,0.0,-1337.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
322961,Cash loans,F,N,Y,0,90000.0,247500.0,29502.0,247500.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.018209,-10478,-1616,-4341.0,-2344,,1,1,0,1,0,1,,2.0,3,3,FRIDAY,7,0,0,0,0,1,1,Industry: type 11,0.5998613487427102,0.4483442768061577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
164891,Cash loans,F,N,Y,0,171000.0,761067.0,41418.0,657000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018801,-10597,-1276,-2018.0,-2839,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.1465543582996152,0.1538025863067176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455748,Cash loans,M,Y,Y,1,441000.0,746280.0,59094.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-15731,-800,-9856.0,-1659,1.0,1,1,0,1,1,1,Managers,3.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.3888398159741703,0.6820830196930634,0.5262949398096192,0.0722,0.076,0.9767,0.6804,0.008,0.0,0.1379,0.1667,0.2083,0.0484,,0.0638,,0.0,0.0735,0.0789,0.9767,0.6929,0.0081,0.0,0.1379,0.1667,0.2083,0.0495,,0.0665,,0.0,0.0729,0.076,0.9767,0.6847,0.0081,0.0,0.1379,0.1667,0.2083,0.0493,,0.065,,0.0,,block of flats,0.0502,"Stone, brick",No,8.0,0.0,8.0,0.0,-1423.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
245932,Cash loans,F,Y,N,0,90000.0,450000.0,25128.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-20469,365243,-4475.0,-3958,12.0,1,0,0,1,0,0,,2.0,3,3,FRIDAY,14,0,0,0,0,0,0,XNA,0.7064140559400276,0.5547240886461472,0.4507472818545589,0.0165,0.0465,0.9791,0.7144,0.0017,0.0,0.069,0.0417,0.0833,0.0209,0.0134,0.0148,0.0,0.0,0.0168,0.0483,0.9791,0.7256,0.0018,0.0,0.069,0.0417,0.0833,0.0214,0.0147,0.0154,0.0,0.0,0.0167,0.0465,0.9791,0.7182,0.0018,0.0,0.069,0.0417,0.0833,0.0213,0.0137,0.0151,0.0,0.0,reg oper account,block of flats,0.0126,"Stone, brick",No,0.0,0.0,0.0,0.0,-2583.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
387543,Cash loans,F,Y,N,0,72000.0,312768.0,24709.5,270000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.0066709999999999,-10787,-2281,-2803.0,-2133,16.0,1,1,1,1,0,0,Accountants,2.0,2,2,SUNDAY,18,0,0,0,0,1,1,Other,0.5084547964811126,0.1531673728344253,0.3825018041447388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1764.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
424248,Cash loans,F,N,Y,0,216000.0,495000.0,50850.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19559,-2203,-681.0,-678,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,10,0,0,0,1,1,0,Self-employed,0.5741415833635756,0.3339936774497602,0.1168672659157136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
201524,Cash loans,F,N,Y,0,117000.0,906660.0,34308.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-16531,-2627,-7686.0,-72,,1,1,0,1,0,0,Accountants,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.8060122774121782,0.5302024686172796,0.3672910183026313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
401481,Cash loans,F,Y,Y,0,247500.0,1392300.0,50139.0,1125000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-20610,365243,-3101.0,-4124,3.0,1,0,0,1,1,1,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,0.8143377603776425,0.6595142157319782,0.7121551551910698,0.1237,0.0695,0.9955,0.9388,0.0285,0.12,0.1034,0.375,0.4167,0.0637,0.1009,0.1072,0.0,0.0,0.1261,0.0722,0.9955,0.9412,0.0288,0.1208,0.1034,0.375,0.4167,0.0652,0.1102,0.1117,0.0,0.0,0.1249,0.0695,0.9955,0.9396,0.0287,0.12,0.1034,0.375,0.4167,0.0648,0.1026,0.1091,0.0,0.0,reg oper spec account,block of flats,0.0999,"Stone, brick",No,3.0,0.0,3.0,0.0,-986.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
278185,Cash loans,F,N,N,0,157500.0,225000.0,16821.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0035409999999999,-12100,-1637,-1192.0,-4144,,1,1,1,1,0,0,Cooking staff,2.0,1,1,WEDNESDAY,11,0,0,0,0,0,0,Kindergarten,0.1877946550214715,0.4753497839449386,0.4101025731788671,0.1134,0.0714,0.9906,0.8708,0.0587,0.11,0.0862,0.3438,0.375,0.0277,0.0782,0.1047,0.0039,0.0036,0.0756,0.0513,0.9871,0.8301,0.0583,0.0806,0.0345,0.3333,0.375,0.0134,0.0716,0.0674,0.0,0.0,0.0978,0.0584,0.9896,0.8591,0.0591,0.1,0.0862,0.3333,0.375,0.0268,0.0795,0.1058,0.0039,0.0037,reg oper account,block of flats,0.1613,Panel,No,1.0,1.0,1.0,1.0,-490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
202124,Cash loans,F,N,Y,0,65700.0,164182.5,16366.5,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.032561,-22746,365243,-2016.0,-4732,,1,0,0,1,1,0,,1.0,1,1,TUESDAY,11,0,0,0,0,0,0,XNA,,0.6660729065222493,0.4400578303966329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1049.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
397127,Cash loans,F,N,N,0,171000.0,450000.0,34852.5,450000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0031219999999999,-16819,-1137,-7384.0,-362,,1,1,1,1,0,0,,2.0,3,3,WEDNESDAY,20,0,0,0,0,0,0,Business Entity Type 3,,0.6538001748707284,0.6127042441012546,0.0227,0.0524,0.9776,,,0.0,0.1034,0.0417,,0.0237,,0.0157,,0.0073,0.0231,0.0543,0.9777,,,0.0,0.1034,0.0417,,0.0243,,0.0163,,0.0077,0.0229,0.0524,0.9776,,,0.0,0.1034,0.0417,,0.0241,,0.0159,,0.0074,,block of flats,0.0139,"Stone, brick",No,0.0,0.0,0.0,0.0,-3245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
304274,Cash loans,F,N,Y,0,90000.0,213322.5,16983.0,162000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,-23373,365243,-61.0,-4526,,1,0,0,1,0,1,,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.7751730066116055,0.2748466935316532,0.4740512892789932,0.2227,0.1634,0.9776,0.6940000000000001,0.0528,0.24,0.2069,0.3333,0.375,0.1405,0.1799,0.2232,0.0077,0.0084,0.2269,0.1696,0.9777,0.706,0.0533,0.2417,0.2069,0.3333,0.375,0.1437,0.1965,0.2325,0.0078,0.0089,0.2248,0.1634,0.9776,0.6981,0.0532,0.24,0.2069,0.3333,0.375,0.1429,0.183,0.2272,0.0078,0.0086,,block of flats,0.2351,Panel,No,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340567,Cash loans,F,N,N,0,315000.0,900000.0,38133.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-19341,-9339,-6183.0,-2901,,1,1,0,1,1,0,,2.0,1,1,THURSDAY,11,0,0,0,0,0,0,Kindergarten,,0.7090924327968678,0.6023863442690867,0.0526,0.0,0.8997,0.0,0.0117,0.0,0.2414,0.125,0.125,0.0533,0.0303,0.0705,0.0579,0.0684,0.0536,0.0,0.8997,0.0,0.0118,0.0,0.2414,0.125,0.125,0.0546,0.0331,0.0627,0.0584,0.0724,0.0531,0.0,0.8997,0.0,0.0118,0.0,0.2414,0.125,0.125,0.0543,0.0308,0.0718,0.0582,0.0698,not specified,block of flats,0.0686,"Stone, brick",No,0.0,0.0,0.0,0.0,-3338.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
336592,Cash loans,F,N,Y,0,225000.0,675000.0,21906.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-19786,-2775,-7575.0,-3306,,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Self-employed,0.6295680740059344,0.1074246629341254,0.5028782772082183,0.1216,0.1018,0.9881,0.8368,0.034,0.16,0.1379,0.3333,0.375,0.1534,0.0992,0.1467,0.0309,0.1035,0.1239,0.1057,0.9881,0.8432,0.0344,0.1611,0.1379,0.3333,0.375,0.1569,0.1084,0.1529,0.0311,0.1096,0.1228,0.1018,0.9881,0.8390000000000001,0.0343,0.16,0.1379,0.3333,0.375,0.156,0.1009,0.1493,0.0311,0.1057,reg oper account,block of flats,0.1561,"Stone, brick",No,7.0,0.0,7.0,0.0,-422.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
274481,Cash loans,F,N,Y,0,90000.0,225000.0,17905.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010556,-18653,-3194,-5824.0,-2181,,1,1,0,1,0,0,Security staff,2.0,3,3,TUESDAY,12,0,0,0,0,1,1,Security,,0.5960232830155215,0.1014593569914692,0.2227,0.1825,0.9851,0.7959999999999999,0.1632,0.24,0.2069,0.3333,0.375,0.0288,0.179,0.2216,0.0116,0.0143,0.2269,0.1894,0.9851,0.804,0.1647,0.2417,0.2069,0.3333,0.375,0.0294,0.1956,0.2309,0.0117,0.0152,0.2248,0.1825,0.9851,0.7987,0.1642,0.24,0.2069,0.3333,0.375,0.0293,0.1821,0.2256,0.0116,0.0146,reg oper account,block of flats,0.2666,Panel,No,0.0,0.0,0.0,0.0,-2309.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
161877,Cash loans,M,N,N,0,202500.0,248760.0,29520.0,225000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14647,-433,-3524.0,-4378,,1,1,0,1,0,0,,2.0,1,1,SATURDAY,15,0,1,1,0,1,1,Other,,0.2460101149701639,0.2238313174701554,0.0928,0.0,0.9871,0.8232,0.0142,0.0,0.2069,0.1667,0.2083,0.1036,0.0756,0.0921,0.0,0.0,0.0945,0.0,0.9871,0.8301,0.0143,0.0,0.2069,0.1667,0.2083,0.106,0.0826,0.096,0.0,0.0,0.0937,0.0,0.9871,0.8256,0.0143,0.0,0.2069,0.1667,0.2083,0.1054,0.077,0.0938,0.0,0.0,reg oper account,block of flats,0.0725,Panel,No,1.0,0.0,1.0,0.0,-200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
159659,Cash loans,M,Y,Y,0,180000.0,341280.0,27094.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005144,-12553,-1273,-3197.0,-3280,0.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,16,0,0,0,0,1,1,Business Entity Type 3,,0.2686712315717693,0.6690566947824041,0.0186,0.0423,0.9851,,,0.0,0.1034,0.0417,,,,0.0181,,0.0233,0.0189,0.0439,0.9851,,,0.0,0.1034,0.0417,,,,0.0189,,0.0247,0.0187,0.0423,0.9851,,,0.0,0.1034,0.0417,,,,0.0184,,0.0238,reg oper account,block of flats,0.0193,Panel,No,0.0,0.0,0.0,0.0,-1547.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
417435,Cash loans,F,N,Y,0,112500.0,404325.0,19579.5,337500.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23024,365243,-8219.0,-4128,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.2730884977940468,0.582703573315077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1881.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
199433,Cash loans,M,N,Y,0,157500.0,288000.0,34308.0,288000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-21754,-746,-11559.0,-4977,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 2,,0.4512070763966637,0.5602843280409464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-303.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
329356,Cash loans,F,Y,Y,0,270000.0,532494.0,34159.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-20466,-10545,-4918.0,-3993,8.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,12,0,0,0,0,1,1,Government,0.8562152996344761,0.4921957904797836,0.41534714488434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2147.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
172995,Cash loans,M,Y,N,2,315000.0,696528.0,55161.0,630000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-11336,-1786,-5290.0,-3552,4.0,1,1,0,1,0,0,Managers,4.0,1,1,MONDAY,15,0,0,0,0,1,1,Business Entity Type 3,,0.376114339227366,0.6642482627052363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
310634,Cash loans,F,N,Y,0,108000.0,395640.0,29578.5,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21504,365243,-5983.0,-4634,,1,0,0,1,0,0,,1.0,3,3,TUESDAY,9,0,0,0,0,0,0,XNA,,0.3053913883116824,0.4066174366275036,0.068,0.0793,0.9771,0.6872,0.0513,0.0,0.1379,0.1667,0.2083,0.044,0.0538,0.05,0.0077,0.0526,0.0693,0.0823,0.9772,0.6994,0.0518,0.0,0.1379,0.1667,0.2083,0.045,0.0588,0.0521,0.0078,0.0557,0.0687,0.0793,0.9771,0.6914,0.0517,0.0,0.1379,0.1667,0.2083,0.0447,0.0547,0.0509,0.0078,0.0537,reg oper account,block of flats,0.0611,"Stone, brick",No,0.0,0.0,0.0,0.0,-404.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
234215,Cash loans,F,Y,Y,0,135000.0,853056.0,34380.0,720000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.01885,-12878,-178,-6733.0,-526,18.0,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Other,0.3327853573419259,0.5641879115018887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1862.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
307005,Cash loans,M,N,Y,0,652500.0,1079581.5,55251.0,886500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.010276,-17050,-1847,-6825.0,-299,,1,1,0,1,0,0,Managers,1.0,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6388507809209713,0.3077366963789207,0.0969,0.072,0.9876,0.83,0.0171,0.1,0.0862,0.3333,0.375,0.0764,0.079,0.1039,0.0,0.0,0.084,0.0606,0.9841,0.7909,0.0137,0.0806,0.069,0.3333,0.375,0.039,0.0735,0.0971,0.0,0.0,0.0978,0.072,0.9876,0.8323,0.0172,0.1,0.0862,0.3333,0.375,0.0777,0.0804,0.1058,0.0,0.0,reg oper account,block of flats,0.0807,Panel,No,2.0,0.0,2.0,0.0,-2767.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
446525,Cash loans,F,N,Y,1,112500.0,412560.0,17473.5,270000.0,Children,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.011703,-17087,-285,-2480.0,-623,,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,School,0.636387823666561,0.6862364787977203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1021.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
172678,Cash loans,F,N,Y,0,171000.0,536917.5,22878.0,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-22918,365243,-2568.0,-5035,,1,0,0,1,0,0,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,0.6934720621164883,0.5082998685734041,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-910.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
407332,Cash loans,F,N,Y,0,112500.0,547344.0,28075.5,472500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-16529,-1977,-4683.0,-82,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Self-employed,,0.474466377495503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-497.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
294777,Cash loans,F,N,N,0,225000.0,315000.0,32274.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-18566,-3099,-7974.0,-2117,,1,1,0,1,1,0,,2.0,2,2,WEDNESDAY,9,0,1,1,0,1,1,Other,0.2724852832947905,0.5490403102638343,0.813917469762627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-731.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
443583,Cash loans,F,N,N,2,135000.0,450000.0,43969.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-18678,-2487,-2520.0,-2129,,1,1,0,1,0,0,Managers,4.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0.6564221972326183,0.7421417412011779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288670,Cash loans,M,Y,Y,2,202500.0,606303.0,44248.5,517500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-11885,-473,-6215.0,-4167,10.0,1,1,0,1,0,0,Drivers,4.0,2,2,WEDNESDAY,15,0,0,0,1,1,0,Transport: type 4,,0.2986017089750489,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-366.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
